name,gppd_idnr,country,year,co2_emissions_tonne,capacity_mw,primary_fuel,generation_gwh,commissioning_year,latitude,longitude,unit_count
ARRIGHI 1,WRI1002687,France,2015,4088.63,125.0,Fossil Oil,4.989000000000001,,48.78,2.39,1
ARRIGHI 1,WRI1002687,France,2016,1320.26,125.0,Fossil Oil,1.6110000000000004,,48.78,2.39,1
ARRIGHI 1,WRI1002687,France,2017,7601.95,125.0,Fossil Oil,9.276000000000002,,48.78,2.39,1
ARRIGHI 1,WRI1002687,France,2018,9707.33,125.0,Fossil Oil,11.845000000000002,,48.78,2.39,1
ARRIGHI 2,WRI1002687,France,2015,3794.42,129.0,Fossil Oil,4.630000000000001,,48.78,2.39,1
ARRIGHI 2,WRI1002687,France,2016,4414.8,129.0,Fossil Oil,5.387000000000001,,48.78,2.39,1
ARRIGHI 2,WRI1002687,France,2017,21579.8,129.0,Fossil Oil,26.332000000000008,,48.78,2.39,1
ARRIGHI 2,WRI1002687,France,2018,18074.7,129.0,Fossil Oil,22.055000000000007,,48.78,2.39,1
BRENNILIS 1,WRI1002699,France,2015,1735.66,85.0,Fossil Oil,1.9310000000000005,1980.0,48.35,-3.85,1
BRENNILIS 1,WRI1002699,France,2016,485.373,85.0,Fossil Oil,0.5400000000000001,1980.0,48.35,-3.85,1
BRENNILIS 1,WRI1002699,France,2017,5365.17,85.0,Fossil Oil,5.969000000000001,1980.0,48.35,-3.85,1
BRENNILIS 1,WRI1002699,France,2018,4914.85,85.0,Fossil Oil,5.468000000000001,1980.0,48.35,-3.85,1
BRENNILIS 2,WRI1002699,France,2015,1473.2,85.0,Fossil Oil,1.6390000000000005,1980.0,48.35,-3.85,1
BRENNILIS 2,WRI1002699,France,2016,1251.18,85.0,Fossil Oil,1.3920000000000003,1980.0,48.35,-3.85,1
BRENNILIS 2,WRI1002699,France,2017,5451.46,85.0,Fossil Oil,6.065000000000001,1980.0,48.35,-3.85,1
BRENNILIS 2,WRI1002699,France,2018,5973.68,85.0,Fossil Oil,6.646000000000002,1980.0,48.35,-3.85,1
BRENNILIS 3,WRI1002699,France,2015,3732.96,134.0,Fossil Oil,4.5550000000000015,1996.0,48.35,-3.85,1
BRENNILIS 3,WRI1002699,France,2016,3921.4500000000003,134.0,Fossil Oil,4.785000000000001,1996.0,48.35,-3.85,1
BRENNILIS 3,WRI1002699,France,2017,15704.6,134.0,Fossil Oil,19.163000000000004,1996.0,48.35,-3.85,1
BRENNILIS 3,WRI1002699,France,2018,11929.1,134.0,Fossil Oil,14.556000000000003,1996.0,48.35,-3.85,1
DIRINON 1,WRI1002721,France,2015,7289.58,85.0,Fossil Oil,8.110000000000001,1899.0,48.4,-4.26,1
DIRINON 1,WRI1002721,France,2016,7132.28,85.0,Fossil Oil,7.935000000000002,1899.0,48.4,-4.26,1
DIRINON 1,WRI1002721,France,2017,11794.6,85.0,Fossil Oil,13.122000000000003,1899.0,48.4,-4.26,1
DIRINON 1,WRI1002721,France,2018,10770.800000000001,85.0,Fossil Oil,11.983000000000002,1899.0,48.4,-4.26,1
DIRINON 2,WRI1002721,France,2015,8527.28,85.0,Fossil Oil,9.487000000000002,1899.0,48.4,-4.26,1
DIRINON 2,WRI1002721,France,2016,9206.800000000001,85.0,Fossil Oil,10.243000000000002,1899.0,48.4,-4.26,1
DIRINON 2,WRI1002721,France,2017,14980.9,85.0,Fossil Oil,16.667000000000005,1899.0,48.4,-4.26,1
DIRINON 2,WRI1002721,France,2018,11020.7,85.0,Fossil Oil,12.261000000000003,1899.0,48.4,-4.26,1
GENNEVILLIERS 1,WRI1002731,France,2015,8226.42,203.0,Fossil Gas,13.800000000000002,,48.93,2.29,1
GENNEVILLIERS 1,WRI1002731,France,2016,63769.1,203.0,Fossil Gas,106.97400000000003,,48.93,2.29,1
GENNEVILLIERS 1,WRI1002731,France,2017,62415.9,203.0,Fossil Gas,104.70400000000002,,48.93,2.29,1
GENNEVILLIERS 1,WRI1002731,France,2018,38147.4,203.0,Fossil Gas,63.993000000000016,,48.93,2.29,1
VAIRES 1,,France,2015,12871.5,181.0,Fossil Oil,15.706000000000003,,48.87,2.63,1
VAIRES 1,,France,2016,16225.0,181.0,Fossil Oil,19.798000000000005,,48.87,2.63,1
VAIRES 1,,France,2017,18373.0,181.0,Fossil Oil,22.419000000000004,,48.87,2.63,1
VAIRES 1,,France,2018,22248.600000000002,181.0,Fossil Oil,27.148000000000007,,48.87,2.63,1
VAIRES 2,,France,2015,12054.5,179.0,Fossil Oil,14.709000000000003,,48.87,2.63,1
VAIRES 2,,France,2016,12724.800000000001,179.0,Fossil Oil,15.527000000000005,,48.87,2.63,1
VAIRES 2,,France,2017,9758.960000000001,179.0,Fossil Oil,11.908000000000003,,48.87,2.63,1
VAIRES 2,,France,2018,17036.4,179.0,Fossil Oil,20.788000000000004,,48.87,2.63,1
VAIRES 3,,France,2015,14263.9,182.0,Fossil Oil,17.405000000000005,,48.87,2.63,1
VAIRES 3,,France,2016,15613.7,182.0,Fossil Oil,19.052000000000003,,48.87,2.63,1
VAIRES 3,,France,2017,12886.300000000001,182.0,Fossil Oil,15.724000000000004,,48.87,2.63,1
VAIRES 3,,France,2018,20074.4,182.0,Fossil Oil,24.495000000000005,,48.87,2.63,1
MONTEREAU 5,,France,2015,17317.5,185.0,Fossil Oil,21.131000000000004,,48.39,2.96,1
MONTEREAU 5,,France,2016,142878.0,185.0,Fossil Oil,174.34100000000004,,48.39,2.96,1
MONTEREAU 5,,France,2017,159298.0,185.0,Fossil Oil,194.37700000000004,,48.39,2.96,1
MONTEREAU 5,,France,2018,22955.0,185.0,Fossil Oil,28.010000000000005,,48.39,2.96,1
MONTEREAU 6,,France,2015,14867.1,185.0,Fossil Oil,18.141000000000005,,48.39,2.96,1
MONTEREAU 6,,France,2016,141220.0,185.0,Fossil Oil,172.31800000000004,,48.39,2.96,1
MONTEREAU 6,,France,2017,99727.7,185.0,Fossil Oil,121.68900000000004,,48.39,2.96,1
MONTEREAU 6,,France,2018,26198.7,185.0,Fossil Oil,31.968000000000007,,48.39,2.96,1
CHEYLAS,WRI1002705,France,2015,0.0,485.0,Hydro Pumped Storage,864.6960000000003,1979.0,45.385,6.002000000000001,2
CHEYLAS,WRI1002705,France,2016,0.0,485.0,Hydro Pumped Storage,705.7000000000002,1979.0,45.385,6.002000000000001,2
CHEYLAS,WRI1002705,France,2017,0.0,485.0,Hydro Pumped Storage,713.2250000000001,1979.0,45.385,6.002000000000001,2
CHEYLAS,WRI1002705,France,2018,0.0,485.0,Hydro Pumped Storage,903.9660000000002,1979.0,45.385,6.002000000000001,2
GRAND MAISON,WRI1002734,France,2015,0.0,1700.0,Hydro Pumped Storage,2027.7560000000005,1987.0,45.146,6.051,12
GRAND MAISON,WRI1002734,France,2016,0.0,1700.0,Hydro Pumped Storage,2014.3810000000005,1987.0,45.146,6.051,12
GRAND MAISON,WRI1002734,France,2017,0.0,1700.0,Hydro Pumped Storage,2085.3430000000003,1987.0,45.146,6.051,12
GRAND MAISON,WRI1002734,France,2018,0.0,1700.0,Hydro Pumped Storage,2229.1740000000004,1987.0,45.146,6.051,12
SUPER BISSORTE,WRI1002781,France,2015,0.0,742.3,Hydro Pumped Storage,577.7630000000001,1986.0,45.202,6.5760000000000005,5
SUPER BISSORTE,WRI1002781,France,2016,0.0,742.3,Hydro Pumped Storage,717.6660000000002,1986.0,45.202,6.5760000000000005,5
SUPER BISSORTE,WRI1002781,France,2017,0.0,742.3,Hydro Pumped Storage,650.9820000000002,1986.0,45.202,6.5760000000000005,5
SUPER BISSORTE,WRI1002781,France,2018,0.0,742.3,Hydro Pumped Storage,736.6920000000001,1986.0,45.202,6.5760000000000005,5
MONTEZIC,WRI1002747,France,2015,0.0,910.0,Hydro Pumped Storage,1156.6610000000003,1983.0,44.733999999999995,2.641,4
MONTEZIC,WRI1002747,France,2016,0.0,910.0,Hydro Pumped Storage,1097.4750000000004,1983.0,44.733999999999995,2.641,4
MONTEZIC,WRI1002747,France,2017,0.0,910.0,Hydro Pumped Storage,1542.0540000000003,1983.0,44.733999999999995,2.641,4
MONTEZIC,WRI1002747,France,2018,0.0,910.0,Hydro Pumped Storage,1559.8010000000004,1983.0,44.733999999999995,2.641,4
REVIN,WRI1002763,France,2015,0.0,808.0,Hydro Pumped Storage,969.9250000000002,,49.906000000000006,4.625,4
REVIN,WRI1002763,France,2016,0.0,808.0,Hydro Pumped Storage,858.1870000000002,,49.906000000000006,4.625,4
REVIN,WRI1002763,France,2017,0.0,808.0,Hydro Pumped Storage,634.7820000000002,,49.906000000000006,4.625,4
REVIN,WRI1002763,France,2018,0.0,808.0,Hydro Pumped Storage,517.6110000000001,,49.906000000000006,4.625,4
AIGLE,,France,2015,0.0,360.0,Hydro Water Reservoir,137.39500000000004,1946.0,45.244,2.225,1
AIGLE,,France,2016,0.0,360.0,Hydro Water Reservoir,166.51800000000003,1946.0,45.244,2.225,1
AIGLE,,France,2017,0.0,360.0,Hydro Water Reservoir,132.70100000000002,1946.0,45.244,2.225,1
AIGLE,,France,2018,0.0,360.0,Hydro Water Reservoir,171.36500000000004,1946.0,45.244,2.225,1
BATHIE,WRI1002691,France,2016,0.0,584.0,Hydro Water Reservoir,381.81200000000007,1961.0,45.645,6.445,3
BATHIE,WRI1002691,France,2017,0.0,584.0,Hydro Water Reservoir,538.2420000000001,1961.0,45.645,6.445,3
BATHIE,WRI1002691,France,2018,0.0,584.0,Hydro Water Reservoir,597.0960000000001,1961.0,45.645,6.445,3
BORT,WRI1002696,France,2015,0.0,235.0,Hydro Water Reservoir,201.75700000000006,,45.413000000000004,2.498,2
BORT,WRI1002696,France,2016,0.0,235.0,Hydro Water Reservoir,312.32900000000006,,45.413000000000004,2.498,2
BORT,WRI1002696,France,2017,0.0,235.0,Hydro Water Reservoir,193.28000000000006,,45.413000000000004,2.498,2
BORT,WRI1002696,France,2018,0.0,235.0,Hydro Water Reservoir,247.05700000000004,,45.413000000000004,2.498,2
BROMMAT,WRI1002700,France,2015,0.0,406.0,Hydro Water Reservoir,282.32900000000006,,44.768,2.6839999999999997,1
BROMMAT,WRI1002700,France,2016,0.0,406.0,Hydro Water Reservoir,455.7460000000001,,44.768,2.6839999999999997,1
BROMMAT,WRI1002700,France,2017,0.0,406.0,Hydro Water Reservoir,286.18300000000005,,44.768,2.6839999999999997,1
BROMMAT,WRI1002700,France,2018,0.0,406.0,Hydro Water Reservoir,583.2040000000002,,44.768,2.6839999999999997,1
POUGET,WRI1002758,France,2015,0.0,446.9,Hydro Water Reservoir,167.35200000000003,,44.06,2.7689999999999997,1
POUGET,WRI1002758,France,2016,0.0,446.9,Hydro Water Reservoir,163.30700000000004,,44.06,2.7689999999999997,1
POUGET,WRI1002758,France,2017,0.0,446.9,Hydro Water Reservoir,111.91600000000003,,44.06,2.7689999999999997,1
POUGET,WRI1002758,France,2018,0.0,446.9,Hydro Water Reservoir,272.0810000000001,,44.06,2.7689999999999997,1
SISTERON,WRI1002774,France,2015,0.0,240.0,Hydro Water Reservoir,644.1220000000002,,44.21,5.921,2
SISTERON,WRI1002774,France,2016,0.0,240.0,Hydro Water Reservoir,642.4050000000002,,44.21,5.921,2
SISTERON,WRI1002774,France,2017,0.0,240.0,Hydro Water Reservoir,674.8330000000002,,44.21,5.921,2
SISTERON,WRI1002774,France,2018,0.0,240.0,Hydro Water Reservoir,792.1340000000002,,44.21,5.921,2
VILLARODIN,WRI1002784,France,2015,0.0,357.0,Hydro Water Reservoir,849.3090000000002,,45.213,6.721,2
VILLARODIN,WRI1002784,France,2016,0.0,357.0,Hydro Water Reservoir,532.4710000000001,,45.213,6.721,2
VILLARODIN,WRI1002784,France,2017,0.0,357.0,Hydro Water Reservoir,729.2070000000002,,45.213,6.721,2
VILLARODIN,WRI1002784,France,2018,0.0,357.0,Hydro Water Reservoir,620.6840000000002,,45.213,6.721,2
CHASTANG,WRI1002704,France,2015,0.0,293.0,Hydro Run-of-river and poundage,211.67000000000004,1952.0,45.151,2.01,2
CHASTANG,WRI1002704,France,2016,0.0,293.0,Hydro Run-of-river and poundage,329.6230000000001,1952.0,45.151,2.01,2
CHASTANG,WRI1002704,France,2017,0.0,293.0,Hydro Run-of-river and poundage,208.30100000000004,1952.0,45.151,2.01,2
CHASTANG,WRI1002704,France,2018,0.0,293.0,Hydro Run-of-river and poundage,317.2150000000001,1952.0,45.151,2.01,2
FR-GA-MORANT1,,France,2015,365590.0,401.0,Fossil Gas,992.0790000000003,2011.0,46.25,3.27,1
FR-GA-MORANT1,,France,2016,508210.0,401.0,Fossil Gas,1379.0980000000004,2011.0,46.25,3.27,1
FR-GA-MORANT1,,France,2017,484234.0,401.0,Fossil Gas,1314.0360000000003,2011.0,46.25,3.27,1
FR-GA-MORANT1,,France,2018,202628.0,401.0,Fossil Gas,549.8600000000001,2011.0,46.25,3.27,1
SAINT-PIERRE,WRI1002768,France,2015,0.0,122.0,Hydro Run-of-river and poundage,112.21200000000003,,44.903,5.787000000000001,1
SAINT-PIERRE,WRI1002768,France,2016,0.0,122.0,Hydro Run-of-river and poundage,105.30300000000003,,44.903,5.787000000000001,1
SAINT-PIERRE,WRI1002768,France,2017,0.0,122.0,Hydro Run-of-river and poundage,113.26400000000002,,44.903,5.787000000000001,1
SAINT-PIERRE,WRI1002768,France,2018,0.0,122.0,Hydro Run-of-river and poundage,134.49300000000002,,44.903,5.787000000000001,1
SPEM,,France,2015,353419.0,435.0,Fossil Gas,959.0520000000002,2010.0,47.32,-2.14,1
SPEM,,France,2016,627538.0,435.0,Fossil Gas,1702.9110000000005,2010.0,47.32,-2.14,1
SPEM,,France,2017,678442.0,435.0,Fossil Gas,1841.0450000000005,2010.0,47.32,-2.14,1
SPEM,,France,2018,303734.0,435.0,Fossil Gas,824.2240000000002,2010.0,47.32,-2.14,1
COMBIGOLFE,WRI1002711,France,2015,482901.0,425.0,Fossil Gas,1262.7670000000003,2010.0,43.45,4.9,1
COMBIGOLFE,WRI1002711,France,2016,714455.0,425.0,Fossil Gas,1868.2700000000004,2010.0,43.45,4.9,1
COMBIGOLFE,WRI1002711,France,2017,717980.0,425.0,Fossil Gas,1877.4890000000005,2010.0,43.45,4.9,1
COMBIGOLFE,WRI1002711,France,2018,459779.0,425.0,Fossil Gas,1202.3040000000003,2010.0,43.45,4.9,1
Croix-de-Metz,WRI1002715,France,2015,287588.0,413.0,Fossil Gas,766.2190000000002,2013.0,48.68,5.89,1
Croix-de-Metz,WRI1002715,France,2016,654656.0,413.0,Fossil Gas,1744.1980000000003,2013.0,48.68,5.89,1
Croix-de-Metz,WRI1002715,France,2017,774753.0,413.0,Fossil Gas,2064.1740000000004,2013.0,48.68,5.89,1
Croix-de-Metz,WRI1002715,France,2018,461094.0,413.0,Fossil Gas,1228.4930000000004,2013.0,48.68,5.89,1
Pont-sur-Sambre,WRI1002756,France,2015,218137.0,412.0,Fossil Gas,581.1830000000001,2009.0,50.23,3.84,1
Pont-sur-Sambre,WRI1002756,France,2016,601262.0,412.0,Fossil Gas,1601.9420000000005,2009.0,50.23,3.84,1
Pont-sur-Sambre,WRI1002756,France,2017,788881.0,412.0,Fossil Gas,2101.8140000000003,2009.0,50.23,3.84,1
Pont-sur-Sambre,WRI1002756,France,2018,461397.0,412.0,Fossil Gas,1229.2980000000002,2009.0,50.23,3.84,1
EMILE HUCHET 6,WRI1002724,France,2015,2474850.0,0.0,Fossil Hard coal,2180.1020000000003,1981.0,49.12,6.71,1
EMILE HUCHET 6,WRI1002724,France,2016,1621480.0,0.0,Fossil Hard coal,1428.3670000000004,1981.0,49.12,6.71,1
EMILE HUCHET 6,WRI1002724,France,2017,2409490.0,0.0,Fossil Hard coal,2122.5250000000005,1981.0,49.12,6.71,1
EMILE HUCHET 6,WRI1002724,France,2018,1584100.0,0.0,Fossil Hard coal,1395.4390000000003,1981.0,49.12,6.71,1
EMILE HUCHET 7,WRI1002724,France,2015,380967.0,413.0,Fossil Gas,1015.0090000000002,1959.0,49.12,6.71,1
EMILE HUCHET 7,WRI1002724,France,2016,692415.0,413.0,Fossil Gas,1844.8000000000004,1959.0,49.12,6.71,1
EMILE HUCHET 7,WRI1002724,France,2017,895073.0,413.0,Fossil Gas,2384.7430000000004,1959.0,49.12,6.71,1
EMILE HUCHET 7,WRI1002724,France,2018,578706.0,413.0,Fossil Gas,1541.8450000000003,1959.0,49.12,6.71,1
EMILE HUCHET 8,WRI1002724,France,2015,378005.0,413.0,Fossil Gas,1007.1180000000003,1981.0,49.12,6.71,1
EMILE HUCHET 8,WRI1002724,France,2016,701833.0,413.0,Fossil Gas,1869.8930000000005,1981.0,49.12,6.71,1
EMILE HUCHET 8,WRI1002724,France,2017,871397.0,413.0,Fossil Gas,2321.6610000000005,1981.0,49.12,6.71,1
EMILE HUCHET 8,WRI1002724,France,2018,530028.0,413.0,Fossil Gas,1412.1520000000003,1981.0,49.12,6.71,1
PROVENCE 5,WRI1002760,France,2015,1509190.0,595.0,Fossil Hard coal,1595.3360000000005,1984.0,43.49,5.5,1
PROVENCE 5,WRI1002760,France,2016,1393420.0,595.0,Fossil Hard coal,1472.9590000000003,1984.0,43.49,5.5,1
PROVENCE 5,WRI1002760,France,2017,1149650.0,595.0,Fossil Hard coal,1215.2750000000003,1984.0,43.49,5.5,1
PROVENCE 5,WRI1002760,France,2018,261599.0,595.0,Fossil Hard coal,276.53200000000004,1984.0,43.49,5.5,1
AMFARD14,WRI1025733,France,2015,282695.0,130.0,Fossil Gas,641.6010000000001,,49.48,0.22,1
AMFARD14,WRI1025733,France,2016,352752.0,130.0,Fossil Gas,800.6010000000002,,49.48,0.22,1
AMFARD14,WRI1025733,France,2017,402136.0,130.0,Fossil Gas,912.6830000000002,,49.48,0.22,1
AMFARD14,WRI1025733,France,2018,157344.0,130.0,Fossil Gas,357.1060000000001,,49.48,0.22,1
DK6,WRI1002722,France,2015,1489506.0,796.0,Fossil Gas,2954.5350000000008,2005.0,51.03,2.36,4
DK6,WRI1002722,France,2016,1544353.0,796.0,Fossil Gas,3080.2690000000007,2005.0,51.03,2.36,4
DK6,WRI1002722,France,2017,1949484.0,796.0,Fossil Gas,3934.031000000001,2005.0,51.03,2.36,4
DK6,WRI1002722,France,2018,1549720.0,796.0,Fossil Gas,3090.011000000001,2005.0,51.03,2.36,4
CYCOFOS,,France,2015,165188.0,428.0,Fossil Gas,431.9610000000001,2009.0,43.45,4.9,1
CYCOFOS,,France,2016,613911.0,428.0,Fossil Gas,1605.3520000000003,2009.0,43.45,4.9,1
CYCOFOS,,France,2017,571078.0,428.0,Fossil Gas,1493.3460000000005,2009.0,43.45,4.9,1
CYCOFOS,,France,2018,378619.0,428.0,Fossil Gas,990.0730000000002,2009.0,43.45,4.9,1
CYCOFOS TV2,,France,2015,1992.73,62.0,Fossil Gas,4.621000000000001,2009.0,43.45,4.9,1
CYCOFOS TV2,,France,2016,2511.51,62.0,Fossil Gas,5.824000000000002,2009.0,43.45,4.9,1
CYCOFOS TV2,,France,2017,1937.53,62.0,Fossil Gas,4.493000000000001,2009.0,43.45,4.9,1
CYCOFOS TV2,,France,2018,1599.45,62.0,Fossil Gas,3.709000000000001,2009.0,43.45,4.9,1
AMFARD15,WRI1025733,France,2015,330297.0,130.0,Fossil Gas,749.6380000000001,,49.48,0.22,1
AMFARD15,WRI1025733,France,2016,241664.0,130.0,Fossil Gas,548.4770000000001,,49.48,0.22,1
AMFARD15,WRI1025733,France,2017,314727.0,130.0,Fossil Gas,714.3010000000002,,49.48,0.22,1
AMFARD15,WRI1025733,France,2018,418550.0,130.0,Fossil Gas,949.9360000000003,,49.48,0.22,1
PROVENCE 4 BIOMASSE,,France,2017,86122.6,150.0,Biomass,69.84800000000001,,43.49,5.5,1
PROVENCE 4 BIOMASSE,,France,2018,404944.0,150.0,Biomass,328.4220000000001,,43.49,5.5,1
SOTORIBE 4,WRI1007944,Spain,2015,111440.0,426.0,Fossil Gas,292.97300000000007,2008.0,43.312,-5.872999999999999,1
SOTORIBE 4,WRI1007944,Spain,2016,96541.7,426.0,Fossil Gas,253.80500000000006,2008.0,43.312,-5.872999999999999,1
SOTORIBE 4,WRI1007944,Spain,2017,221393.0,426.0,Fossil Gas,582.0340000000001,2008.0,43.312,-5.872999999999999,1
SOTORIBE 4,WRI1007944,Spain,2018,222298.0,426.0,Fossil Gas,584.4140000000001,2008.0,43.312,-5.872999999999999,1
ABOÑO 1,WRI1006157,Spain,2015,1940210.0,341.7,Fossil Hard coal,1872.5630000000006,1973.9999999999998,43.538000000000004,-5.671,1
ABOÑO 1,WRI1006157,Spain,2016,2061420.0,341.7,Fossil Hard coal,1989.5510000000004,1973.9999999999998,43.538000000000004,-5.671,1
ABOÑO 1,WRI1006157,Spain,2017,2144920.0,341.7,Fossil Hard coal,2070.1330000000003,1973.9999999999998,43.538000000000004,-5.671,1
ABOÑO 1,WRI1006157,Spain,2018,1726700.0,341.7,Fossil Hard coal,1666.4980000000005,1973.9999999999998,43.538000000000004,-5.671,1
ABOÑO 2,WRI1006157,Spain,2015,3842890.0,535.8,Fossil Hard coal,4056.615000000001,1985.0000000000002,43.538000000000004,-5.671,1
ABOÑO 2,WRI1006157,Spain,2016,1977480.0,535.8,Fossil Hard coal,2087.4540000000006,1985.0000000000002,43.538000000000004,-5.671,1
ABOÑO 2,WRI1006157,Spain,2017,3722820.0,535.8,Fossil Hard coal,3929.867000000001,1985.0000000000002,43.538000000000004,-5.671,1
ABOÑO 2,WRI1006157,Spain,2018,3135380.0,535.8,Fossil Hard coal,3309.7600000000007,1985.0000000000002,43.538000000000004,-5.671,1
ACECA 3 IB,WRI1006159,Spain,2015,188294.0,386.0,Fossil Gas,485.6790000000001,2005.0,39.943000000000005,-3.8560000000000003,1
ACECA 3 IB,WRI1006159,Spain,2016,258360.0,386.0,Fossil Gas,666.4040000000001,2005.0,39.943000000000005,-3.8560000000000003,1
ACECA 3 IB,WRI1006159,Spain,2017,190321.0,386.0,Fossil Gas,490.90800000000013,2005.0,39.943000000000005,-3.8560000000000003,1
ACECA 3 IB,WRI1006159,Spain,2018,70493.7,386.0,Fossil Gas,181.82900000000004,2005.0,39.943000000000005,-3.8560000000000003,1
ACECA 4 UF,WRI1006159,Spain,2015,313470.0,372.6,Fossil Gas,808.5540000000002,2006.0000000000002,39.945,-3.853,1
ACECA 4 UF,WRI1006159,Spain,2016,234983.0,372.6,Fossil Gas,606.1060000000001,2006.0000000000002,39.945,-3.853,1
ACECA 4 UF,WRI1006159,Spain,2017,460442.0,372.6,Fossil Gas,1187.6490000000003,2006.0000000000002,39.945,-3.853,1
ACECA 4 UF,WRI1006159,Spain,2018,481317.0,372.6,Fossil Gas,1241.4910000000002,2006.0000000000002,39.945,-3.853,1
ALG3,WRI1006223,Spain,2015,155288.0,820.5,Fossil Gas,415.9500000000001,2011.0,36.184,-5.388,3
ALG3,WRI1006223,Spain,2016,415704.0,820.5,Fossil Gas,1113.4920000000002,2011.0,36.184,-5.388,3
ALG3,WRI1006223,Spain,2017,801440.0,820.5,Fossil Gas,2146.7140000000004,2011.0,36.184,-5.388,3
ALG3,WRI1006223,Spain,2018,213655.30000000002,820.5,Fossil Gas,572.2910000000002,2011.0,36.184,-5.388,3
ANLLARES,WRI1006197,Spain,2015,729792.0,346.8,Fossil Hard coal,704.3470000000002,1981.9999999999998,42.824,-6.486000000000001,1
ANLLARES,WRI1006197,Spain,2016,1049860.0,346.8,Fossil Hard coal,1013.2570000000003,1981.9999999999998,42.824,-6.486000000000001,1
ANLLARES,WRI1006197,Spain,2017,949746.0,346.8,Fossil Hard coal,916.6330000000003,1981.9999999999998,42.824,-6.486000000000001,1
ANLLARES,WRI1006197,Spain,2018,254469.0,346.8,Fossil Hard coal,245.59700000000007,1981.9999999999998,42.824,-6.486000000000001,1
ALMARAZ 1,WRI1006358,Spain,2015,0.0,1011.3,Nuclear,8412.832000000002,1983.0,39.806999999999995,-5.699,1
ALMARAZ 1,WRI1006358,Spain,2016,0.0,1011.3,Nuclear,7372.4000000000015,1983.0,39.806999999999995,-5.699,1
ALMARAZ 1,WRI1006358,Spain,2017,0.0,1011.3,Nuclear,7750.460000000002,1983.0,39.806999999999995,-5.699,1
ALMARAZ 1,WRI1006358,Spain,2018,0.0,1011.3,Nuclear,7841.818000000002,1983.0,39.806999999999995,-5.699,1
ALMARAZ 2,WRI1006358,Spain,2015,0.0,1005.8,Nuclear,7614.141000000001,1984.0,39.806999999999995,-5.699,1
ALMARAZ 2,WRI1006358,Spain,2016,0.0,1005.8,Nuclear,7680.959000000002,1984.0,39.806999999999995,-5.699,1
ALMARAZ 2,WRI1006358,Spain,2017,0.0,1005.8,Nuclear,8593.537000000002,1984.0,39.806999999999995,-5.699,1
ALMARAZ 2,WRI1006358,Spain,2018,0.0,1005.8,Nuclear,7857.399000000002,1984.0,39.806999999999995,-5.699,1
AMBIETA,WRI1006189,Spain,2015,299176.60000000003,786.4,Fossil Gas,771.6860000000001,2004.9999999999998,43.253,-2.734,3
AMBIETA,WRI1006189,Spain,2016,256692.30000000002,786.4,Fossil Gas,662.1030000000002,2004.9999999999998,43.253,-2.734,3
AMBIETA,WRI1006189,Spain,2017,359915.0,786.4,Fossil Gas,928.3500000000003,2004.9999999999998,43.253,-2.734,3
AMBIETA,WRI1006189,Spain,2018,224474.6,786.4,Fossil Gas,579.0020000000002,2004.9999999999998,43.253,-2.734,3
ARCOS1,WRI1006203,Spain,2015,15.507700000000002,389.2,Fossil Gas,0.04000000000000001,2005.0,36.675,-5.815,1
ARCOS1,WRI1006203,Spain,2016,0.0,389.2,Fossil Gas,0.0,2005.0,36.675,-5.815,1
ARCOS1,WRI1006203,Spain,2017,19824.600000000002,389.2,Fossil Gas,51.13500000000001,2005.0,36.675,-5.815,1
ARCOS1,WRI1006203,Spain,2018,109349.0,389.2,Fossil Gas,282.05000000000007,2005.0,36.675,-5.815,1
ARCOS2,WRI1006203,Spain,2015,0.387692,373.2,Fossil Gas,0.0010000000000000002,2005.0,36.675,-5.815,1
ARCOS2,WRI1006203,Spain,2016,0.0,373.2,Fossil Gas,0.0,2005.0,36.675,-5.815,1
ARCOS2,WRI1006203,Spain,2017,32334.7,373.2,Fossil Gas,83.40300000000002,2005.0,36.675,-5.815,1
ARCOS2,WRI1006203,Spain,2018,62252.9,373.2,Fossil Gas,160.57300000000004,2005.0,36.675,-5.815,1
ARCOS3,WRI1006203,Spain,2015,74788.2,822.8,Fossil Gas,198.19100000000006,2006.0,36.675,-5.815,3
ARCOS3,WRI1006203,Spain,2016,343449.8,822.8,Fossil Gas,909.4070000000003,2006.0,36.675,-5.815,3
ARCOS3,WRI1006203,Spain,2017,284290.8,822.8,Fossil Gas,753.5580000000002,2006.0,36.675,-5.815,3
ARCOS3,WRI1006203,Spain,2018,456077.0,822.8,Fossil Gas,1209.3560000000002,2006.0,36.675,-5.815,3
ARRUBAL1,WRI1006210,Spain,2015,21.28,394.6,Fossil Gas,0.057000000000000016,2004.9999999999998,42.437,-2.25,1
ARRUBAL1,WRI1006210,Spain,2016,21306.9,394.6,Fossil Gas,57.07200000000002,2004.9999999999998,42.437,-2.25,1
ARRUBAL1,WRI1006210,Spain,2017,106720.0,394.6,Fossil Gas,285.85600000000005,2004.9999999999998,42.437,-2.25,1
ARRUBAL1,WRI1006210,Spain,2018,225642.0,394.6,Fossil Gas,604.3980000000001,2004.9999999999998,42.437,-2.25,1
